date,value,@OBS_STATUS,freq,ref_area,indicator,unit_mult,time_format
1964,0.714285999714286,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1965,0.714285999714286,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1966,0.714285999714286,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1967,0.714285999714286,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1968,0.714285999714286,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1969,0.714285999714286,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1970,0.714285999714286,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1971,0.712855832988096,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1972,0.657894999,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1973,0.657894999,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1974,0.630282046248239,B,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1975,0.615501553350787,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1976,0.626601003665369,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1977,0.644701062141186,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1978,0.635271994265801,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1979,0.604007374017144,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1980,0.546780891916083,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1981,0.617708175028805,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1982,0.673461261528524,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1983,0.724409851151573,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1984,0.766527449112392,B,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1985,0.893774083333333,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1986,1.75452300407481,B,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1987,4.0160373443363,B,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1988,4.53696666666667,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1989,7.364735,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1990,8.038285,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1991,9.90949166666667,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1992,17.298425,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1993,22.0654,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1994,21.996,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1995,21.8952583333333,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1996,21.884425,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1997,21.88605,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1998,21.886,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1999,92.3381,B,A,NG,ENDA_XDC_USD_RATE,0,P1Y
2000,101.697333333333,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
2001,111.23125,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
2002,120.578158333333,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
2003,129.22235,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
2004,132.888025,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
2005,131.274333333333,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
2006,128.651666666667,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
2007,125.808108333333,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
2008,118.566666666667,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
2009,148.88,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
2010,150.2975,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
2011,153.8625,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
2012,157.5,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
2013,157.311666666667,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
2014,158.552641666667,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
2015,192.440333333333,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
2016,253.492,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
2017,305.790109160005,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
2018,306.083688245234,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
2019,306.920951495223,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
2020,358.810797258297,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
2021,401.152029220779,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
2022,425.979158066857,,A,NG,ENDA_XDC_USD_RATE,0,P1Y
1950,0.714285142428914,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1951,0.714285142428914,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1952,0.714285142428914,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1953,0.714285142428914,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1954,0.714285142428914,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1955,0.714285142428914,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1956,0.714285142428914,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1957,0.714285142428914,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1958,0.714285142428914,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1959,0.714285142428914,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1960,0.714285142428914,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1961,0.714285142428914,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1962,0.714285142428914,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1963,0.714285142428914,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1964,0.714285142428914,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1965,0.714285142428914,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1966,0.714285142428914,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1967,0.72420586859354,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1968,0.833332999833333,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1969,0.833332999833333,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1970,0.833332999833333,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1971,0.83089400256529,B,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1972,0.801557908669424,B,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1973,0.819262165666667,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1974,0.841203415666667,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1975,0.863833499,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1976,0.913011415666667,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1977,0.902928082333334,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1978,0.843745082333333,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1979,0.816877915666666,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1980,0.812095665666667,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1981,0.895299082333334,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1982,1.05550908241667,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1983,1.17476333241667,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1984,1.4133799995,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1985,1.71909666625,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1986,1.86107333308333,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1987,2.2087425,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1988,2.56130083333333,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1989,2.75952416666667,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1990,2.72888166666667,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1991,2.8033125,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1992,3.60327541666667,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1993,4.40277833333333,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1994,8.736405,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1995,15.2837416666667,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1996,15.3084666666667,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1997,16.444175,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1998,31.0726833333333,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1999,44.0881416666667,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
2000,59.5438083333334,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
2001,72.1973333333333,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
2002,76.6866083333334,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
2003,97.432475,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
2004,108.897508333333,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
2005,118.42,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
2006,136.0125,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
2007,139.9575,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
2008,140.521666666667,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
2009,141.168333333333,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
2010,150.485833333333,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
2011,156.515833333333,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
2012,249.106666666667,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
2013,364.405833333333,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
2014,424.896666666666,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
2015,499.605833333333,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
2016,718.005,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
2017,730.2725,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
2018,732.333333333333,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
2019,745.540667877372,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
2020,749.527493882201,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
2021,805.899650132837,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
2022,949.039016666667,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
2023,1161.09436666667,,A,MW,ENDA_XDC_USD_RATE,0,P1Y
1993,13.22275,,A,EE,ENDA_XDC_USD_RATE,0,P1Y
1994,12.99125,,A,EE,ENDA_XDC_USD_RATE,0,P1Y
1995,11.46475,,A,EE,ENDA_XDC_USD_RATE,0,P1Y
1996,12.038,,A,EE,ENDA_XDC_USD_RATE,0,P1Y
1997,13.88175,,A,EE,ENDA_XDC_USD_RATE,0,P1Y
1998,14.0746666666667,,A,EE,ENDA_XDC_USD_RATE,0,P1Y
1999,14.6775833333333,,A,EE,ENDA_XDC_USD_RATE,0,P1Y
2000,16.9686366666667,,A,EE,ENDA_XDC_USD_RATE,0,P1Y
2001,17.4780715333333,,A,EE,ENDA_XDC_USD_RATE,0,P1Y
2002,16.6117916666667,,A,EE,ENDA_XDC_USD_RATE,0,P1Y
2003,13.8564114045105,,A,EE,ENDA_XDC_USD_RATE,0,P1Y
2004,12.5955635879843,,A,EE,ENDA_XDC_USD_RATE,0,P1Y
2005,12.5837865859395,,A,EE,ENDA_XDC_USD_RATE,0,P1Y
2006,12.4654837577722,,A,EE,ENDA_XDC_USD_RATE,0,P1Y
2007,11.4338529961624,,A,EE,ENDA_XDC_USD_RATE,0,P1Y
2008,10.6944430938413,,A,EE,ENDA_XDC_USD_RATE,0,P1Y
2009,11.2574308850767,,A,EE,ENDA_XDC_USD_RATE,0,P1Y
2010,11.8068482348947,,A,EE,ENDA_XDC_USD_RATE,0,P1Y
1950,14.999925000375,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1951,14.999925000375,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1952,14.999925000375,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1953,26.339999999,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1954,30.000300003,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1955,30.000300003,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1956,30.000300003,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1957,30.000300003,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1958,30.000300003,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1959,30.000300003,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1960,30.000300003,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1961,30.0000500246667,B,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1962,30.000000029,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1963,30.000000029,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1964,30.000000029,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1965,30.000000029,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1966,30.000000029,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1967,30.000000029,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1968,30.000000029,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1969,30.000000029,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1970,30.000000029,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1971,30.0000000289151,B,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1972,30.000300003,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1973,29.625225002,B,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1974,30.000300003,B,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1975,32.051325,B,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1976,36.5175833323333,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1977,36.8384166656667,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1978,36.7454166656667,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1979,37.0384166656667,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1980,42.6165833323333,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1981,55.4084166656667,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1982,66.80316666575,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1983,88.0642499995,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1984,112.716583333,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1985,138.119083333,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1986,139.981166666583,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1987,135.4295,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1988,141.8605,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1989,162.416583333333,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1990,158.513916666667,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1991,182.266416666667,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1992,190.62425,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1993,229.249843333333,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1994,242.6028175,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1995,231.662735833333,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1996,240.7115425,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1997,273.057853333333,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1998,295.529105,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1999,305.646604166667,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
2000,365.398560833333,,A,GR,ENDA_XDC_USD_RATE,0,P1Y
1950,1,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1951,1,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1952,1,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1953,1,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1954,1,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1955,1,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1956,1,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1957,1,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1958,1,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1959,1,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1960,1,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1961,1,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1962,1,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1963,1,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1964,1,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1965,1,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1966,1,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1967,1,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1968,1,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1969,1,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1970,1,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1971,0.999999999916667,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1972,1,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1973,0.999999999916667,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1974,0.9999999995,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1975,0.999999999,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1976,0.999999999,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1977,0.999999999,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1978,0.999999999,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1979,0.999999999,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1980,0.999999999,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1981,0.999999999,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1982,0.999999999,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1983,0.999999999,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1984,0.999999999583333,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1985,3.11260833333333,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1986,2.90433333325,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1987,3.84475833333333,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1988,6.11251666666667,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1989,6.34,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1990,8.5253,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1991,12.5759189640769,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1992,12.5,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1993,12.5,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1994,12.6167803030303,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1995,12.87,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1996,12.8963492063492,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1997,14.0059210526316,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1998,14.7031108444695,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1999,15.834429906597,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
2000,16.1814576782866,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
2001,16.690961523126,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
2002,17.5930436887674,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
2003,29.3699996161352,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
2004,41.9303145729387,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
2005,30.2828081770082,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
2006,33.300035201723,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
2007,33.1718705755495,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
2008,34.5293609573506,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
2009,35.97186554526,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
2010,36.8212918670815,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
2011,38.0875848668099,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
2012,39.3203008432258,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
2013,41.7945034252297,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
2014,43.5496726190476,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
2015,45.0454990740741,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
2016,46.0644439393939,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
2017,47.5343581962482,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
2018,49.5099928571429,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
2019,51.2948583333333,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
2020,56.5245333333334,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
2021,57.2211166666667,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
2022,55.1409916666667,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
2023,56.1576,,A,DO,ENDA_XDC_USD_RATE,0,P1Y
1950,174.840666544651,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1951,174.980667078374,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1952,174.985667097436,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1953,174.980667078374,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1954,174.985667097436,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1955,174.985667097436,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1956,174.895666754328,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1957,180.821105973032,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1958,210.238718125891,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1959,245.213434789085,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1960,245.195101398359,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1961,245.26010162116,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1962,245.013850686544,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1963,245.016350696075,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1964,245.027184079042,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1965,245.060934207708,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1966,245.678436557644,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1967,246.000937791281,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1968,247.564693756951,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1969,259.960574351236,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1970,276.403137026845,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1971,275.356456685332,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1972,252.027627462649,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1973,222.889183053227,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1974,240.704667637823,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1975,214.312900341219,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1976,238.950494267059,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1977,245.679686566576,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1978,225.655860233957,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1979,212.721644262377,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1980,211.279555414705,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1981,271.731452550327,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1982,328.60625269899,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1983,381.066036024628,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1984,436.956665788008,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1985,449.262962711607,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1986,346.305903554493,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1987,300.536562401478,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1988,297.848218819378,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1989,319.008299487903,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1990,272.264787954393,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1991,282.10690880882,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1992,264.691800750579,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1993,283.162579500018,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1994,555.204695655697,B,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1995,499.14842590131,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1996,511.552430272516,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1997,583.669372353396,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1998,589.951774567332,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1999,615.473349319164,B,A,GA,ENDA_XDC_USD_RATE,0,P1Y
2000,710.207977031367,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
2001,732.397693260228,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
2002,693.713226496374,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
2003,579.897426172466,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
2004,527.338032291576,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
2005,527.258362649626,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
2006,522.425624895176,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
2007,478.633718476363,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
2008,446.000041432788,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
2009,470.293423341398,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
2010,494.794262222947,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
2011,471.248625718937,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
2012,510.556338454251,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
2013,493.899623852237,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
2014,493.757329875312,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
2015,591.21169798261,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
2016,592.605615063022,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
2017,580.656749587858,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
2018,555.446458398226,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
2019,585.911013180369,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
2020,575.586004510945,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
2021,554.530675033104,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
2022,623.759700911182,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
2023,606.569750165917,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
2024,606.345297609063,,A,GA,ENDA_XDC_USD_RATE,0,P1Y
1950,0.357142999357143,,A,GI,ENDA_XDC_USD_RATE,0,P1Y
1951,0.357142999357143,,A,GI,ENDA_XDC_USD_RATE,0,P1Y
1952,0.357142999357143,,A,GI,ENDA_XDC_USD_RATE,0,P1Y
1953,0.357142999357143,,A,GI,ENDA_XDC_USD_RATE,0,P1Y
1954,0.357142999357143,,A,GI,ENDA_XDC_USD_RATE,0,P1Y
1955,0.357142999357143,,A,GI,ENDA_XDC_USD_RATE,0,P1Y
1956,0.357142999357143,,A,GI,ENDA_XDC_USD_RATE,0,P1Y
1957,0.357142999357143,,A,GI,ENDA_XDC_USD_RATE,0,P1Y
1958,0.357142999357143,,A,GI,ENDA_XDC_USD_RATE,0,P1Y
