DATAFLOW,FREQ,iso3,SECTOR,COUNTERPART_SECTOR,TRANSACTION,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,year,value,REF_YEAR_PRICE,CONF_STATUS,DECIMALS,OBS_STATUS,UNIT_MULT,CURRENCY
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,BEL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2003,0.884048,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,BEL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2004,0.803922,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,BEL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2005,0.8038,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,BEL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2006,0.796433,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,BEL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2007,0.729672,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,BEL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2008,0.679923,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,BEL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2009,0.716958,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,BEL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2010,0.754309,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,BEL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2011,0.718414,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,BEL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2012,0.778338,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,BEL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2013,0.752945,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,BEL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2014,0.752728,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,BEL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2015,0.901296,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,BEL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2016,0.903421,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,BEL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2017,0.885206,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,BEL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2018,0.846773,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,BEL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2019,0.893276,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,BEL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2020,0.875506,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,BEL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2021,0.845494,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,BEL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2022,0.949624,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,BEL,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2023,0.92484,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1950,0.388514,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1951,0.386832,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1952,0.386832,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1953,0.386832,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1954,0.386832,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1955,0.386832,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1956,0.386832,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1957,0.424675,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1958,0.538201,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1959,0.538201,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1960,0.538201,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1961,0.538201,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1962,0.538201,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1963,0.538201,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1964,0.538201,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1965,0.538201,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1966,0.538201,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1967,0.580247,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1968,0.706384,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1969,0.706384,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1970,0.706384,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1971,0.703769,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1972,0.697363,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1973,0.642674,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1974,0.634699,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1975,0.618707,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1976,0.649948,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1977,0.677699,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1978,0.692486,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1979,0.655148,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1980,0.627355,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1981,0.725773,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1982,0.810736,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1983,0.936821,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1984,1.010809,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1985,1.042411,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1986,0.852632,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1987,0.739281,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1988,0.703502,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1989,0.721731,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1990,0.643067,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1991,0.680148,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1992,0.753388,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1993,0.960738,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1994,0.878532,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1995,0.734421,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1996,0.77258,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1997,0.873137,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1998,0.898807,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1999,0.938283,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2000,1.082705,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2001,1.116533,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2002,1.057559,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2003,0.884048,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2004,0.803922,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2005,0.8038,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2006,0.796433,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2007,0.729672,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2008,0.679923,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2009,0.716958,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2010,0.754309,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2011,0.718414,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2012,0.778338,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2013,0.752945,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2014,0.752728,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2015,0.901296,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2016,0.903421,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2017,0.885206,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2018,0.846773,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2019,0.893276,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2020,0.875506,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2021,0.845494,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2022,0.949624,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FIN,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,2023,0.92484,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1950,0.533084,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1951,0.533511,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1952,0.533526,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1953,0.533511,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1954,0.533526,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1955,0.533526,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1956,0.533251,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1957,0.551318,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1958,0.639863,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1959,0.75265,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1960,0.75265,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1961,0.75265,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1962,0.75265,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1963,0.75265,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1964,0.75265,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1965,0.75265,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1966,0.75265,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1967,0.75265,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1968,0.75265,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1969,0.79185,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1970,0.846731,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1971,0.844659,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1972,0.769036,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1973,0.678822,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1974,0.733222,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1975,0.653671,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1976,0.732194,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1977,0.747789,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1978,0.688018,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1979,0.648582,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1980,0.644185,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1981,0.828501,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1982,1.00191,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1983,1.161858,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1984,1.332267,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1985,1.369789,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1986,1.055876,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1987,0.916327,,F,6,A,0,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE4(2.0),A,FRA,S1,S1,EXC_A,F21,_Z,_Z,XDC_USD,_Z,N,T001,1988,0.90813,,F,6,A,0,EUR
