id,amountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalAmount,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,refCode,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Location.organizationLevels,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_Organization.organizationLevels,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_UsageYear.organizationLevels,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.behavior,sourceObjects_Plan.organizationTypes,sourceObjects_Plan.organizationSubTypes,sourceObjects_Plan.organizationLevels,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.behavior,sourceObjects_Emergency.organizationTypes,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Emergency.organizationLevels,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_GlobalCluster.organizationLevels,sourceObjects_Cluster.id,sourceObjects_Cluster.name,sourceObjects_Cluster.behavior,sourceObjects_Cluster.organizationTypes,sourceObjects_Cluster.organizationSubTypes,sourceObjects_Cluster.organizationLevels,sourceObjects_Cluster.code,sourceObjects_Emergency.code,sourceObjects_GlobalCluster.code,sourceObjects_Location.code,sourceObjects_Organization.code,sourceObjects_Plan.code,sourceObjects_Project.id,sourceObjects_Project.name,sourceObjects_Project.behavior,sourceObjects_Project.organizationTypes,sourceObjects_Project.organizationSubTypes,sourceObjects_Project.organizationLevels,sourceObjects_Project.code,sourceObjects_UsageYear.code,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_GlobalCluster.organizationLevels,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_Organization.organizationLevels,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_UsageYear.organizationLevels,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Location.organizationLevels,destinationObjects_Cluster.id,destinationObjects_Cluster.name,destinationObjects_Cluster.behavior,destinationObjects_Cluster.organizationTypes,destinationObjects_Cluster.organizationSubTypes,destinationObjects_Cluster.organizationLevels,destinationObjects_Cluster.code,destinationObjects_GlobalCluster.code,destinationObjects_Location.code,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.organizationSubTypes,destinationObjects_Plan.organizationLevels,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.organizationSubTypes,destinationObjects_Project.organizationLevels,destinationObjects_Project.code,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Emergency.organizationLevels,destinationObjects_Emergency.code,reportDetails_sourceType,reportDetails_organization,reportDetails_reportChannel,reportDetails_date,amountUSD_defl,amountUSD_defl_millions,deflator,destination_org_country,destination_org_iso3,FTS_source_orgtype,multiyear,source_org_country,source_org_iso3,year
164852,319122,2017,"",financial,2018-05-19T04:26:45.606Z,2017-09-26T00:00:00Z,2017-09-26T00:00:00Z,Secondment of two Humantarian Development Coordinators to UNDP working to alleviate support to vulnerable populations of South Sudanese refugees,"",7.928,2017-10-13T00:00:00Z,Standard,RRP South Sudan 2017,TRUE,5060000,SEK,Traditional aid,,commitment,2018-05-24T07:41:20.600Z,2,incoming,single,"",216,Sweden,single,"","","",2921,"Sweden, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,26480,Coordination and support services,single,"","","",2884,Swedish Civil Contingencies Agency (MSB),single,Governments,International Government Entities,International Actors,38,2017,single,"","","",233; 216,Uganda,shared; shared,NULL; NULL,NULL; NULL,NULL; NULL,"","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","","",Primary,"Sweden, Government of",From EDRIS,2018-05-18T00:00:00.000Z,313623.945055922,0.313623945055922,1.01753072439382,Uganda,UGA,Governments,FALSE,Sweden,SWE,2017
164852,319122,2017,"",financial,2018-05-19T04:26:45.606Z,2017-09-26T00:00:00Z,2017-09-26T00:00:00Z,Secondment of two Humantarian Development Coordinators to UNDP working to alleviate support to vulnerable populations of South Sudanese refugees,"",7.928,2017-10-13T00:00:00Z,Standard,RRP South Sudan 2017,TRUE,5060000,SEK,Traditional aid,,commitment,2018-05-24T07:41:20.600Z,2,incoming,single,"",216,Sweden,single,"","","",2921,"Sweden, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,26480,Coordination and support services,single,"","","",2884,Swedish Civil Contingencies Agency (MSB),single,Governments,International Government Entities,International Actors,38,2017,single,"","","",233; 216,Sweden,shared; shared,NULL; NULL,NULL; NULL,NULL; NULL,"","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","","",Primary,"Sweden, Government of",From EDRIS,2018-05-18T00:00:00.000Z,313623.945055922,0.313623945055922,1.01753072439382,Sweden,SWE,Governments,FALSE,Sweden,SWE,2017
164853,87979.5,2017,"",financial,2018-05-19T04:26:39.698Z,2017-09-22T00:00:00Z,2017-09-22T00:00:00Z,Secondment of specialists in GIS and Solid Waste to UNHCR working to support refugee populations in Uganda,"",7.928,2017-10-13T00:00:00Z,Standard,"",TRUE,1395000,SEK,Traditional aid,,commitment,2018-05-24T07:42:11.885Z,2,incoming,single,"",216,Sweden,single,"","","",2921,"Sweden, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,8,Logistics,single,"","","",2884,Swedish Civil Contingencies Agency (MSB),single,Governments,International Government Entities,International Actors,38,2017,single,"","","",233; 216,Uganda,shared; shared,NULL; NULL,NULL; NULL,NULL; NULL,"","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","","",Primary,"Sweden, Government of",From EDRIS,2018-05-18T00:00:00.000Z,86463.7282106765,0.0864637282106765,1.01753072439382,Uganda,UGA,Governments,FALSE,Sweden,SWE,2017
164853,87979.5,2017,"",financial,2018-05-19T04:26:39.698Z,2017-09-22T00:00:00Z,2017-09-22T00:00:00Z,Secondment of specialists in GIS and Solid Waste to UNHCR working to support refugee populations in Uganda,"",7.928,2017-10-13T00:00:00Z,Standard,"",TRUE,1395000,SEK,Traditional aid,,commitment,2018-05-24T07:42:11.885Z,2,incoming,single,"",216,Sweden,single,"","","",2921,"Sweden, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,8,Logistics,single,"","","",2884,Swedish Civil Contingencies Agency (MSB),single,Governments,International Government Entities,International Actors,38,2017,single,"","","",233; 216,Sweden,shared; shared,NULL; NULL,NULL; NULL,NULL; NULL,"","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","","",Primary,"Sweden, Government of",From EDRIS,2018-05-18T00:00:00.000Z,86463.7282106765,0.0864637282106765,1.01753072439382,Sweden,SWE,Governments,FALSE,Sweden,SWE,2017
164854,264884,2017,"",financial,2018-05-19T04:26:39.065Z,2017-09-21T00:00:00Z,2017-09-21T00:00:00Z,"Secondment support team UNMAS and national agencies in order to strengthen capacity regarding information gathering, analysis and coordination related to explosive remnants of war (ERW)","",7.928,2017-10-13T00:00:00Z,Standard,Mine action,TRUE,4200000,SEK,Traditional aid,,commitment,2018-05-24T11:11:07.888Z,2,incoming,single,"",216,Sweden,single,"","","",2921,"Sweden, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,15,Protection - Mine Action,single,"","","",2884,Swedish Civil Contingencies Agency (MSB),single,Governments,International Government Entities,International Actors,38,2017,single,"","","",106; 216,Iraq,shared; shared,NULL; NULL,NULL; NULL,NULL; NULL,"","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","","",Primary,"Sweden, Government of",From EDRIS,2018-05-18T00:00:00.000Z,260320.394902867,0.260320394902867,1.01753072439382,Iraq,IRQ,Governments,FALSE,Sweden,SWE,2017
164854,264884,2017,"",financial,2018-05-19T04:26:39.065Z,2017-09-21T00:00:00Z,2017-09-21T00:00:00Z,"Secondment support team UNMAS and national agencies in order to strengthen capacity regarding information gathering, analysis and coordination related to explosive remnants of war (ERW)","",7.928,2017-10-13T00:00:00Z,Standard,Mine action,TRUE,4200000,SEK,Traditional aid,,commitment,2018-05-24T11:11:07.888Z,2,incoming,single,"",216,Sweden,single,"","","",2921,"Sweden, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,15,Protection - Mine Action,single,"","","",2884,Swedish Civil Contingencies Agency (MSB),single,Governments,International Government Entities,International Actors,38,2017,single,"","","",106; 216,Sweden,shared; shared,NULL; NULL,NULL; NULL,NULL; NULL,"","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","","",Primary,"Sweden, Government of",From EDRIS,2018-05-18T00:00:00.000Z,260320.394902867,0.260320394902867,1.01753072439382,Sweden,SWE,Governments,FALSE,Sweden,SWE,2017
164855,378405,2017,"",financial,2017-10-13T02:25:18.172Z,2017-09-25T00:00:00Z,2017-09-25T00:00:00Z,Health and protection services to IDPs and returnees and vulnerable in host communities where militia and army have destroyed infrastructure.,"",7.928,2017-10-13T00:00:00Z,Standard,"",TRUE,2999997,SEK,Traditional aid,,commitment,2017-10-13T10:04:01.794Z,1,incoming,single,"",216,Sweden,single,"","","",2921,"Sweden, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,10; 7,Protection; Health,shared; shared,NULL; NULL,NULL; NULL,NULL; NULL,3001,International Rescue Committee,single,NGOs,International NGOs,International Actors,38,2017,single,"","","",52,Democratic Republic of the Congo,single,"","","",3543; 3545,Protection; Sante,shared; shared,NULL; NULL,NULL; NULL,NULL; NULL,"","","","",587,Democratic Republic of the Congo 2017,single,,,,,,"","",,,,"",,"","","","","","","",Primary,"Sweden, Government of",From EDRIS,2017-10-13T00:00:00.000Z,371885.576453163,0.371885576453163,1.01753072439382,Democratic Republic of the Congo,,Governments,FALSE,Sweden,SWE,2017
167462,305184,,"",financial,2017-12-06T08:26:45.252Z,2017-10-19T00:00:00Z,2017-10-19T00:00:00Z,"Emergency Nutrition Response for Drought Affected Persons in Afanbo, Millie, Megale and Konbe woredas, Afar Regional State",softly earmarked,,2017-06-15T00:00:00Z,Standard,"",FALSE,,USD,Traditional aid,,commitment,2017-12-06T08:26:45.252Z,1,internal,single,ETH-17/DDA-3379/ETH-17/DDA-3379/N/INGO/6800,71,Ethiopia,single,"","","",7874,Ethiopia Humanitarian Fund,single,Pooled Funds,Country-based UN Pooled Funds,Pooled Funds,38,2017,single,"","","",588,Ethiopia 2017,single,,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,9,Nutrition,single,"","","",3369,Plan International,single,NGOs,International NGOs,International Actors,38,2017,single,"","","",71,Ethiopia,single,"","","",3531,Nutrition,single,"","","","","","","",588,Ethiopia 2017,single,,,,,,"","",,,,"",,"","","","","","","",Primary,Ethiopia Humanitarian Fund,GMS,2017-06-15T00:00:00.000Z,335645.739744533,0.335645739744533,0.909244372451388,Ethiopia,ETH,Pooled Funds,FALSE,Ethiopia,ETH,2017
164856,63067.5,2017,"",financial,2017-10-13T02:25:19.108Z,2017-09-15T00:00:00Z,2017-09-15T00:00:00Z,Multi sector support activities to Antigua and Barbuda and Saint Kitts and Nevis.,"",7.928,2017-10-13T00:00:00Z,Standard,"",TRUE,1e+06,SEK,Traditional aid,,commitment,2017-10-13T09:56:36.296Z,1,incoming,single,"",216,Sweden,single,"","","",2921,"Sweden, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,"","","","","","",5310,Swedish Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,38,2017,single,"","","",10; 188,Antigua and Barbuda,shared; shared,NULL; NULL,NULL; NULL,NULL; NULL,"","","","","","","","","","",,"","",,,,,,"","",,,,"",,703,CARIBBEAN - Hurricane Irma - September 2017,single,"","","","",Primary,"Sweden, Government of",From EDRIS,2017-10-13T00:00:00.000Z,61980.9294088605,0.0619809294088605,1.01753072439382,Antigua and Barbuda,ATG,Governments,FALSE,Sweden,SWE,2017
164856,63067.5,2017,"",financial,2017-10-13T02:25:19.108Z,2017-09-15T00:00:00Z,2017-09-15T00:00:00Z,Multi sector support activities to Antigua and Barbuda and Saint Kitts and Nevis.,"",7.928,2017-10-13T00:00:00Z,Standard,"",TRUE,1e+06,SEK,Traditional aid,,commitment,2017-10-13T09:56:36.296Z,1,incoming,single,"",216,Sweden,single,"","","",2921,"Sweden, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,"","","","","","",5310,Swedish Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,38,2017,single,"","","",10; 188,Saint Kitts and Nevis,shared; shared,NULL; NULL,NULL; NULL,NULL; NULL,"","","","","","","","","","",,"","",,,,,,"","",,,,"",,703,CARIBBEAN - Hurricane Irma - September 2017,single,"","","","",Primary,"Sweden, Government of",From EDRIS,2017-10-13T00:00:00.000Z,61980.9294088605,0.0619809294088605,1.01753072439382,Saint Kitts and Nevis,KNA,Governments,FALSE,Sweden,SWE,2017
164857,252270,2017,"",financial,2017-10-13T02:25:19.668Z,2017-09-15T00:00:00Z,2017-09-15T00:00:00Z,"Support Rohingya refugees from Myanmar with protection, WASH, education.","",7.928,2017-10-13T00:00:00Z,Standard,"",TRUE,2e+06,SEK,Traditional aid,,commitment,2017-10-13T09:50:51.905Z,1,incoming,single,"",216,Sweden,single,"","","",2921,"Sweden, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,11; 3; 10,Water Sanitation Hygiene; Education; Protection,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,NULL; NULL; NULL,2849,Save the Children,single,NGOs,International NGOs,International Actors,38,2017,single,"","","",19,Bangladesh,single,"","","",3922; 3920; 3914,WASH; Protection; Education,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,NULL; NULL; NULL,"","","","",628,Bangladesh: Rohingya Refugee Crisis 2017,single,,,,,,"","",,,,"",,704,BANGLADESH - Rohingya Refugee Crisis (from 2017),single,"","","","",Primary,"Sweden, Government of",From EDRIS,2017-10-13T00:00:00.000Z,247923.717635442,0.247923717635442,1.01753072439382,Bangladesh,BGD,Governments,FALSE,Sweden,SWE,2017
164858,378406,2017,"",financial,2017-10-13T02:25:20.332Z,2017-09-13T00:00:00Z,2017-09-13T00:00:00Z,Support national Red Cross society in addressing humanitarian needs of 20 000 families affected by floodings,"",7.928,2017-10-13T00:00:00Z,Standard,"",TRUE,3e+06,SEK,Traditional aid,,commitment,2017-10-13T09:55:22.171Z,1,incoming,single,"",216,Sweden,single,"","","",2921,"Sweden, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,"","","","","","",5310,Swedish Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,38,2017,single,"","","",19,Bangladesh,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,702,BANGLADESH - Floods and Landslides - June  2017,single,"","","","",Primary,"Sweden, Government of",From EDRIS,2017-10-13T00:00:00.000Z,371886.55922447,0.37188655922447,1.01753072439382,Bangladesh,BGD,Governments,FALSE,Sweden,SWE,2017
164859,134919,2017,"",financial,2017-10-13T02:25:21.049Z,2017-09-20T00:00:00Z,2017-09-20T00:00:00Z,Distribution of cash to 2000 flood affected households in Dinajpur Rangpur division,"",7.928,2017-10-13T00:00:00Z,Standard,"",TRUE,1069636,SEK,Traditional aid,,commitment,2017-10-13T09:57:27.204Z,1,incoming,single,"",216,Sweden,single,"","","",2921,"Sweden, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,"","","","","","",4345,Swedish Mission Council,single,NGOs,International NGOs,International Actors,38,2017,single,"","","",19,Bangladesh,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,702,BANGLADESH - Floods and Landslides - June  2017,single,"","","","",Primary,"Sweden, Government of",From EDRIS,2017-10-13T00:00:00.000Z,132594.521979055,0.132594521979055,1.01753072439382,Bangladesh,BGD,Governments,FALSE,Sweden,SWE,2017
154456,800427,2017,"",financial,2017-02-28T02:25:23.972Z,2017-02-13T00:00:00Z,2017-02-13T00:00:00Z,Emergency Assistance to Drought-affected Population in Swaziland (ECHO/-SF/BUD/2017/91002),"",0.937,2017-02-28T00:00:00Z,Standard,"",TRUE,750000,EUR,Traditional aid,153306,commitment,2017-05-16T13:50:02.462Z,1,incoming,single,ECHO/-SF/BUD/2017/91002,"","","","","","",8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,6,Food Security,single,"","","",3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",215,Eswatini,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","","",Primary,European Commission's Humanitarian Aid and Civil Protection Department,From EDRIS,2017-02-28T00:00:00.000Z,876921.697696947,0.876921697696947,0.912769067183713,Eswatini,SWZ,Multilateral Organizations,FALSE,,,2017
164860,774542,2017,"",financial,2018-07-08T04:25:34.043Z,2017-10-11T00:00:00Z,2017-10-11T00:00:00Z,"ICRC """"Restoring family link"""" (RFL) activities in Sudan (ECHO/-AF/BUD/2017/91040)","",0.848,2017-10-13T00:00:00Z,Standard,"",TRUE,656812,EUR,Traditional aid,153305,commitment,2018-07-09T08:01:08.522Z,2,incoming,single,ECHO/-AF/BUD/2017/91040,"","","","","","",8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,10,Protection,single,"","","",2967,International Committee of the Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,38,2017,single,"","","",212,Sudan,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","","",Primary,European Commission's Humanitarian Aid and Civil Protection Department,From EDRIS,2018-07-07T00:00:00.000Z,848562.936504626,0.848562936504626,0.912769067183713,Sudan,SDN,Multilateral Organizations,FALSE,,,2017
164861,2e+06,,"",financial,2018-04-06T13:08:52.032Z,2017-10-13T00:00:00Z,2017-09-15T00:00:00Z,Jordan - Syria regional refugee and resilience plan (3RP) 2017,"",,2017-10-13T00:00:00Z,Standard,"",TRUE,,USD,Traditional aid,,paid,2018-04-06T13:08:52.032Z,2,incoming,single,"",112,Japan,single,"","","",4537,"Japan, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,26479,Multi-sector,single,"","","",4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",114,Jordan,single,"","","",3479,Multi-sector,single,"","","",,,,,552,Syria regional refugee and resilience plan (3RP) 2017,single,,,,,50294,Jordan,single,,,,SRRP-17/MS/109723/120,,600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","",,Primary,"Japan, Government of",Email,2018-04-05T00:00:00.000Z,1736156.06002006,1.73615606002006,1.15197017483376,Jordan,JOR,Governments,FALSE,Japan,JPN,2017
164862,514151,,"",financial,2017-10-13T08:10:22.797Z,2017-10-13T00:00:00Z,,Jordan - Syria regional refugee and resilience plan (3RP) 2017,"",0.848,2017-10-13T00:00:00Z,Standard,"",TRUE,436000,EUR,Traditional aid,,paid,2017-10-13T08:10:22.797Z,1,incoming,single,"",209,Spain,single,"","","",5319,"Spain, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,26479,Multi-sector,single,"","","",4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",114,Jordan,single,"","","",3479,Multi-sector,single,"","","",,,,,552,Syria regional refugee and resilience plan (3RP) 2017,single,,,,,50294,Jordan,single,,,,SRRP-17/MS/109723/120,,600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","",,Primary,United Nations High Commissioner for Refugees,Other,2017-10-13T00:00:00.000Z,534825.242071486,0.534825242071486,0.961343929857516,Jordan,JOR,Governments,FALSE,Spain,ESP,2017
164864,1e+06,,"",financial,2017-10-13T08:36:40.915Z,2017-10-13T00:00:00Z,,Lebanon-3RP 2017 -,"",,2017-10-13T00:00:00Z,Standard,"",TRUE,,EUR,Traditional aid,,paid,2017-10-13T08:36:40.915Z,1,incoming,single,"",119,"Korea, Republic of",single,"","","",2929,"Korea, Republic of, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,26479,Multi-sector,single,"","","",4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",124,Lebanon,single,"","","",3479,Multi-sector,single,"","","",,,,,552,Syria regional refugee and resilience plan (3RP) 2017,single,,,,,50524,Lebanon,single,,,,SRRP-17/MS/109954/120,,600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","",,Primary,United Nations High Commissioner for Refugees,Other,2017-10-13T00:00:00.000Z,933974.796531041,0.933974796531041,1.07069270360848,Lebanon,LBN,Governments,FALSE,"Korea, Republic of",KOR,2017
164865,100236,,"",financial,2017-10-13T08:37:40.853Z,2017-10-13T00:00:00Z,,Lebanon-3RP 2017,"",,2017-10-13T00:00:00Z,Standard,"",TRUE,,EUR,Traditional aid,,paid,2017-10-13T08:37:40.853Z,1,incoming,single,"",209,Spain,single,"","","",5319,"Spain, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,26479,Multi-sector,single,"","","",4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",124,Lebanon,single,"","","",3479,Multi-sector,single,"","","",,,,,552,Syria regional refugee and resilience plan (3RP) 2017,single,,,,,50524,Lebanon,single,,,,SRRP-17/MS/109954/120,,600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","",,Primary,United Nations High Commissioner for Refugees,Other,2017-10-13T00:00:00.000Z,104266.534469985,0.104266534469985,0.961343929857516,Lebanon,LBN,Governments,FALSE,Spain,ESP,2017
