id,amountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalAmount,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,refCode,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Location.organizationLevels,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_Organization.organizationLevels,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_UsageYear.organizationLevels,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.behavior,sourceObjects_Plan.organizationTypes,sourceObjects_Plan.organizationSubTypes,sourceObjects_Plan.organizationLevels,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.behavior,sourceObjects_Emergency.organizationTypes,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Emergency.organizationLevels,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_GlobalCluster.organizationLevels,sourceObjects_Cluster.id,sourceObjects_Cluster.name,sourceObjects_Cluster.behavior,sourceObjects_Cluster.organizationTypes,sourceObjects_Cluster.organizationSubTypes,sourceObjects_Cluster.organizationLevels,sourceObjects_Cluster.code,sourceObjects_Emergency.code,sourceObjects_GlobalCluster.code,sourceObjects_Location.code,sourceObjects_Organization.code,sourceObjects_Plan.code,sourceObjects_Project.id,sourceObjects_Project.name,sourceObjects_Project.behavior,sourceObjects_Project.organizationTypes,sourceObjects_Project.organizationSubTypes,sourceObjects_Project.organizationLevels,sourceObjects_Project.code,sourceObjects_UsageYear.code,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_GlobalCluster.organizationLevels,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_Organization.organizationLevels,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_UsageYear.organizationLevels,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Location.organizationLevels,destinationObjects_Cluster.id,destinationObjects_Cluster.name,destinationObjects_Cluster.behavior,destinationObjects_Cluster.organizationTypes,destinationObjects_Cluster.organizationSubTypes,destinationObjects_Cluster.organizationLevels,destinationObjects_Cluster.code,destinationObjects_GlobalCluster.code,destinationObjects_Location.code,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.organizationSubTypes,destinationObjects_Plan.organizationLevels,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.organizationSubTypes,destinationObjects_Project.organizationLevels,destinationObjects_Project.code,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Emergency.organizationLevels,destinationObjects_Emergency.code,reportDetails_sourceType,reportDetails_organization,reportDetails_reportChannel,reportDetails_date,fullParkedAmountUSD,amountUSD_defl,amountUSD_defl_millions,deflator,destination_org_country,destination_org_iso3,FTS_source_orgtype,multiyear,source_org_country,source_org_iso3,year
184041,892857,,"",financial,2018-12-20T04:25:12.954Z,2018-12-18T00:00:00Z,2018-11-15T00:00:00Z,Ethiopia - CBPF[OCT 6289],softly earmarked,0.784,2018-11-21T00:00:00Z,Standard,"",TRUE,7e+05,GBP,Traditional aid,,paid,2018-12-21T14:09:50.010Z,4,incoming,single,OCT 6289,236,United Kingdom,single,"","","",2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,"","","","","","",7874,Ethiopia Humanitarian Fund,single,Pooled Funds,Country-based UN Pooled Funds,Pooled Funds,39,2018,single,"","","",71,Ethiopia,single,"","","","","","","","","","","","","",660,Ethiopia Humanitarian and Disaster Resilience Plan 2018,single,,,,,,"","",,,,"",,"","","","","","",,Primary,Office for the Coordination of Humanitarian Affairs,From OCT,2018-12-20T00:00:00.000Z,,935376.891618953,0.935376891618952,0.954542503668913,Ethiopia,ETH,Governments,FALSE,United Kingdom,GBR,2018
184042,1136364,2018,"",financial,2018-11-21T04:25:24.237Z,2018-11-16T00:00:00Z,2018-11-16T00:00:00Z,Assistance and Protection to Sahrawi refugees in Algeria,"",0.88,2018-11-20T00:00:00Z,Standard,"",TRUE,1e+06,EUR,Traditional aid,,commitment,2018-11-21T09:12:20.428Z,1,incoming,single,AA-S09 321.50 ESH 01/18,83,Germany,single,"","","",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,11; 4; 10; 9; 8; 7; 6; 26480,Water Sanitation Hygiene; Emergency Shelter and NFI; Protection; Nutrition; Logistics; Health; Food Security; Coordination and support services,shared; shared; shared; shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL; NULL; NULL; NULL,4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",4,Algeria,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"Germany, Government of",From EDRIS,2018-11-20T00:00:00.000Z,,1147627.13359335,1.14762713359335,0.990185720375847,Algeria,DZA,Governments,FALSE,Germany,DEU,2018
184044,2272727,2018,"",financial,2018-11-21T04:25:25.078Z,2018-11-20T00:00:00Z,2018-11-20T00:00:00Z,Drought response and humanitarian relief efforts in Afghanistan,"",0.88,2018-11-20T00:00:00Z,Standard,"",TRUE,2e+06,EUR,Traditional aid,,commitment,2018-11-21T09:15:01.040Z,1,incoming,single,AA-S09 321.50 AFG 06/18,83,Germany,single,"","","",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,6,Food Security,single,"","","",3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",1,Afghanistan,single,"","","",4091,Food Security and Agriculture,single,"","","","","","","",645,Afghanistan Humanitarian Response Plan 2018,single,,,,,,"","",,,,"",,"","","","","","",,Primary,"Germany, Government of",From EDRIS,2018-11-20T00:00:00.000Z,,2295253.25727515,2.29525325727515,0.990185720375847,Afghanistan,AFG,Governments,FALSE,Germany,DEU,2018
184045,2269091,2018,"",financial,2020-09-24T02:25:17.534Z,2018-11-20T00:00:00Z,2018-11-20T00:00:00Z,"Improved medical health of vulnerable population groups in Bekaa Valley, Lebanon.","",0.88,2018-11-20T00:00:00Z,Standard,"",TRUE,1996800,EUR,Traditional aid,,commitment,2020-11-12T16:48:30.248Z,2,incoming,single,2018.1806.1,83,Germany,single,"","","",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,26479,Multi-sector,single,"","","",3341,Humedica,single,NGOs,International NGOs,International Actors,39,2018,single,"","","",124,Lebanon,single,"","","",4243,Multi-sector,single,"","","",,,,,658,Syrian Arab Republic regional refugee and resilience plan (3RP) 2018,single,,,,,55958,Lebanon,single,,,,SRRP-18/MS/125811/5503,,600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","",,Primary,"Germany, Government of",From EDRIS,2020-09-23T00:00:00.000Z,,2291581.21886338,2.29158121886338,0.990185720375847,Lebanon,LBN,Governments,FALSE,Germany,DEU,2018
184046,3800114,2018,"",financial,2019-10-24T04:25:26.248Z,2018-11-20T00:00:00Z,2018-11-20T00:00:00Z,"Improve food and food security, WASH status and disaster management capacity in vulnerable agro-pastoral communities in West Somaliland.","",0.88,2018-11-20T00:00:00Z,Standard,"",TRUE,3344100,EUR,Traditional aid,,commitment,2020-08-18T07:50:06.109Z,2,incoming,single,2018.1821.0,83,Germany,single,"","","",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,8; 26480; 11,Logistics; Coordination and support services; Water Sanitation Hygiene,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,NULL; NULL; NULL,4389,Deutsche Welthungerhilfe e.V. (German Agro Action),single,NGOs,International NGOs,International Actors,39,2018,single,"","","",206,Somalia,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"Germany, Government of",From EDRIS,2020-08-17T00:00:00.000Z,,3837779.03660091,3.83777903660091,0.990185720375847,Somalia,SOM,Governments,FALSE,Germany,DEU,2018
184047,456899,2018,"",financial,2018-11-21T04:25:26.502Z,2018-10-15T00:00:00Z,2018-10-15T00:00:00Z,Acute humanitarian needs,"",6.566,2018-11-20T00:00:00Z,Standard,"",TRUE,3e+06,DKK,Traditional aid,,commitment,2018-11-21T08:48:54.138Z,1,incoming,single,2017-12467,61,Denmark,single,"","","",3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,"","","","","","",5298,Danish Refugee Council,single,NGOs,International NGOs,International Actors,39,2018,single,"","","",39,Cameroon,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"Denmark, Government of",From EDRIS,2018-11-20T00:00:00.000Z,,474530.858644926,0.474530858644926,0.962843599475753,Cameroon,CMR,Governments,FALSE,Denmark,DNK,2018
184048,1363636,2018,"",financial,2018-11-21T04:25:28.181Z,2018-11-19T00:00:00Z,2018-11-19T00:00:00Z,WFP response to the Ebola Virus Disease (EVD) outbreak through food and nutrition assistance to affected people.(ECHO/COD/BUD/2018/91034),"",0.88,2018-11-20T00:00:00Z,Standard,"",TRUE,1200000,EUR,Traditional aid,170222,commitment,2018-12-26T09:23:02.478Z,1,incoming,single,ECHO/COD/BUD/2018/91034,"","","","","","",8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,6,Food Security,single,"","","",3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",52,Democratic Republic of the Congo,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,707,DR Congo - Ebola Outbreak 2018 - 2019,single,"","","",,Primary,European Commission's Humanitarian Aid and Civil Protection Department,From EDRIS,2018-11-20T00:00:00.000Z,,1443997.72426557,1.44399772426557,0.944347748673604,Democratic Republic of the Congo,,Multilateral Organizations,FALSE,,,2018
184049,1229091,2018,"",financial,2018-11-21T08:57:08.902Z,2018-11-20T00:00:00Z,2018-11-20T00:00:00Z,"Improved medical health of vulnerable population groups in Bekaa Valley, Lebanon.","",0.88,2018-11-20T00:00:00Z,Standard,"",TRUE,1081600,EUR,Traditional aid,,commitment,2018-11-21T08:57:08.902Z,1,incoming,single,2018.1806.1,83,Germany,single,"","","",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,7,Health,single,"","","",3341,Humedica,single,NGOs,International NGOs,International Actors,39,2018,single,"","","",124,Lebanon,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","",,Primary,"Germany, Government of",From EDRIS,2018-11-20T00:00:00.000Z,,1241273.20229731,1.24127320229731,0.990185720375847,Lebanon,LBN,Governments,FALSE,Germany,DEU,2018
184051,2766657,,"",financial,2018-11-21T09:37:26.420Z,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,"Funding source: Back Fund from Evangelical Church of America, Church of Sweden and Australian World Service (Pool Fund). Support towards education in emergency in Jonglei (8 primary schools and 4 ECD schools). The funds were used to procure learning materials, renovate 8 classroom block, procure uniforms, teachers capacity building and incentives payment).","",,2018-10-01T00:00:00Z,Standard,"",TRUE,,"",Traditional aid,,paid,2018-11-21T09:39:47.930Z,1,incoming,single,"","","","","","","",,"","","","","",39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,3,Education,single,"","","",8522,ACT Alliance / Lutheran World Federation,single,NGOs,International NGOs,International Actors,39,2018,single,"","","",211,South Sudan,single,"","","",4101,Education,single,"","","",,,,,646,South Sudan Humanitarian Response Plan 2018,single,,,,,53271,"Educational Support to IDPs, Returnees and Host Communities children, boys and girls in Uror, Duk and Twic East counties, Jonglei State",single,,,,SSD-18/E/122283/5502,,"","","","","","",,Primary,ACT Alliance / Lutheran World Federation,FTS Web,2018-10-01T00:00:00.000Z,,2929701.48325757,2.92970148325757,0.944347748673604,South Sudan,SSD,,FALSE,,,2018
184052,534095,,"",financial,2018-11-21T09:42:23.714Z,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,"Funding source: Evangelical Church of America, Church of Sweden, Australian Lutheran World Service (Pool Fund). The fund was used for strengthening the capacity of vulnerable household to increase household food production. Seeds and tools were distributed. Demonstration plots set up. Farming and fishing cooperative established and VSLA groups set up and supported.","",,2018-10-01T00:00:00Z,Standard,"",TRUE,,"",Traditional aid,,paid,2018-11-21T09:42:23.714Z,1,incoming,single,"","","","","","","",,"","","","","",39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,6,Food Security,single,"","","",8522,ACT Alliance / Lutheran World Federation,single,NGOs,International NGOs,International Actors,39,2018,single,"","","",211,South Sudan,single,"","","",4103,Food Security and Livelihoods (FSL),single,"","","",,,,,646,South Sudan Humanitarian Response Plan 2018,single,,,,,53272,"Support crisis and vulnerable food insecure households through cash based intervention in Duk, Ayod and Uror Counties, Jonglei state",single,,,,SSD-18/F/122291/5502,,"","","","","","",,Primary,ACT Alliance / Lutheran World Federation,FTS Web,2018-10-01T00:00:00.000Z,,565570.258149257,0.565570258149257,0.944347748673604,South Sudan,SSD,,FALSE,,,2018
184054,1703381,2018,"",financial,2018-11-21T10:09:52.611Z,2018-11-07T00:00:00Z,2018-11-07T00:00:00Z,Increasing food security and the income of rural households in the CAR through improved access to quality seed and better technical advice from state actors.,"",0.88,2018-11-08T00:00:00Z,Parked,"",TRUE,1498975,EUR,Traditional aid,183343,commitment,2018-11-21T10:12:09.056Z,1,incoming,single,2018.1825.1,83,Germany,single,"","","",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,26480,Coordination and support services,single,"","","",4389,Deutsche Welthungerhilfe e.V. (German Agro Action),single,NGOs,International NGOs,International Actors,39,2018,single,"","","",43,Central African Republic,single,"","","",4184,Coordination,single,"","","","","","","",651,République Centrafricaine Plan de Réponse Humanitaire 2018,single,,,,,,"","",,,,"",,"","","","","","",,Primary,"Germany, Government of",From EDRIS,2018-11-08T00:00:00.000Z,,1720264.15342916,1.72026415342916,0.990185720375847,Central African Republic,CAF,Governments,FALSE,Germany,DEU,2018
184055,1705710,2018,"",financial,2018-11-21T10:11:22.172Z,2018-11-07T00:00:00Z,2018-11-07T00:00:00Z,Increasing food security and the income of rural households in the CAR through improved access to quality seed and better technical advice from state actors.,"",0.88,2018-11-08T00:00:00Z,Parked,"",TRUE,1501025,EUR,Traditional aid,183343,commitment,2018-11-21T10:12:09.056Z,1,incoming,single,2018.1825.1,83,Germany,single,"","","",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,6,Food Security,single,"","","",4389,Deutsche Welthungerhilfe e.V. (German Agro Action),single,NGOs,International NGOs,International Actors,39,2018,single,"","","",43,Central African Republic,single,"","","",4181,Sécurité Alimentaire,single,"","","","","","","",651,République Centrafricaine Plan de Réponse Humanitaire 2018,single,,,,,,"","",,,,"",,"","","","","","",,Primary,"Germany, Government of",From EDRIS,2018-11-08T00:00:00.000Z,,1722616.23743934,1.72261623743934,0.990185720375847,Central African Republic,CAF,Governments,FALSE,Germany,DEU,2018
184057,1901686,,"",financial,2018-11-21T10:18:26.439Z,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,RRM Project.,"",,2018-10-08T00:00:00Z,Pass through,"",FALSE,,"",Traditional aid,,paid,2018-11-21T10:18:26.439Z,1,internal,single,"",211,South Sudan,single,"","","",3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",646,South Sudan Humanitarian Response Plan 2018,single,,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,6,Food Security,single,"","","",8619,World Vision South Sudan,single,NGOs,Internationally Affiliated Organizations,International Actors,39,2018,single,"","","",211,South Sudan,single,"","","",4103,Food Security and Livelihoods (FSL),single,"","","",,,,,646,South Sudan Humanitarian Response Plan 2018,single,,,,,53223,"Emergency Food and Livelihood support to the  most vulnerable, men, women, boys and girls affected by protracted conflict, economic, seasonal and climatic shocks, in the Former states of Central Equtoria, Western Equitoria, Warrap, Northern Bahr el Ghazal and Upper Nile in South Sudan",single,,,,SSD-18/F/122018/15794,,"","","","","","",,Primary,World Vision South Sudan,FTS Web,2018-10-08T00:00:00.000Z,,1824360.63732687,1.82436063732687,1.04238491068654,South Sudan,SSD,Multilateral Organizations,FALSE,Italy,ITA,2018
184058,13117634,,"",in kind,2018-11-21T10:24:30Z,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,Upper Nile Project.,"",,2018-10-08T00:00:00Z,Pass through,"",FALSE,,"",Traditional aid,,paid,2018-11-21T10:24:30Z,1,internal,single,"",211,South Sudan,single,"","","",3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",646,South Sudan Humanitarian Response Plan 2018,single,,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,6,Food Security,single,"","","",8619,World Vision South Sudan,single,NGOs,Internationally Affiliated Organizations,International Actors,39,2018,single,"","","",211,South Sudan,single,"","","",4103,Food Security and Livelihoods (FSL),single,"","","",,,,,646,South Sudan Humanitarian Response Plan 2018,single,,,,,53223,"Emergency Food and Livelihood support to the  most vulnerable, men, women, boys and girls affected by protracted conflict, economic, seasonal and climatic shocks, in the Former states of Central Equtoria, Western Equitoria, Warrap, Northern Bahr el Ghazal and Upper Nile in South Sudan",single,,,,SSD-18/F/122018/15794,,"","","","","","",,Primary,World Vision South Sudan,FTS Web,2018-10-08T00:00:00.000Z,,12584251.6190689,12.5842516190689,1.04238491068654,South Sudan,SSD,Multilateral Organizations,FALSE,Italy,ITA,2018
184059,1874387,,"",financial,2018-11-21T10:26:59.986Z,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,Upper Nile Project.,"",,2018-10-08T00:00:00Z,Pass through,"",FALSE,,"",Traditional aid,,paid,2018-11-21T10:26:59.986Z,1,internal,single,"",211,South Sudan,single,"","","",3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",646,South Sudan Humanitarian Response Plan 2018,single,,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,6,Food Security,single,"","","",8619,World Vision South Sudan,single,NGOs,Internationally Affiliated Organizations,International Actors,39,2018,single,"","","",211,South Sudan,single,"","","",4103,Food Security and Livelihoods (FSL),single,"","","",,,,,646,South Sudan Humanitarian Response Plan 2018,single,,,,,53223,"Emergency Food and Livelihood support to the  most vulnerable, men, women, boys and girls affected by protracted conflict, economic, seasonal and climatic shocks, in the Former states of Central Equtoria, Western Equitoria, Warrap, Northern Bahr el Ghazal and Upper Nile in South Sudan",single,,,,SSD-18/F/122018/15794,,"","","","","","",,Primary,World Vision South Sudan,FTS Web,2018-10-08T00:00:00.000Z,,1798171.65500361,1.79817165500361,1.04238491068654,South Sudan,SSD,Multilateral Organizations,FALSE,Italy,ITA,2018
184060,729746,,"",financial,2018-11-21T10:27:06.222Z,2018-10-11T00:00:00Z,2018-05-02T00:00:00Z,Relief Assistance (1 project),"",0.303,2018-10-11T00:00:00Z,Standard,"",TRUE,221113,KWD,Traditional aid,,paid,2018-11-21T10:30:54.534Z,1,incoming,single,"","","","","","","",,"","","","","",39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,"","","","","","",4120,Direct Aid,single,NGOs,International NGOs,International Actors,39,2018,single,"","","",248,Yemen,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,Direct Aid,Email,2018-10-11T00:00:00.000Z,,772751.35248109,0.77275135248109,0.944347748673604,Yemen,YEM,,FALSE,,,2018
184061,84805,,"",financial,2018-11-21T10:31:03.538Z,2018-10-11T00:00:00Z,2018-05-30T00:00:00Z,Relief Assistance (1 project),"",0.303,2018-10-11T00:00:00Z,Standard,"",TRUE,25696,KWD,Traditional aid,,paid,2018-11-21T10:32:23.991Z,1,incoming,single,"","","","","","","",,"","","","","",39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,"","","","","","",4120,Direct Aid,single,NGOs,International NGOs,International Actors,39,2018,single,"","","",248,Yemen,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,Direct Aid,Email,2018-10-11T00:00:00.000Z,,89802.7237520437,0.0898027237520437,0.944347748673604,Yemen,YEM,,FALSE,,,2018
184062,5462583,,"",in kind,2018-11-21T10:32:57.442Z,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,Warrap ISCP Food assistance Project.,"",,2018-10-08T00:00:00Z,Pass through,"",FALSE,,"",Traditional aid,,paid,2018-11-21T10:32:57.442Z,1,internal,single,"",211,South Sudan,single,"","","",3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",646,South Sudan Humanitarian Response Plan 2018,single,,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,6,Food Security,single,"","","",8619,World Vision South Sudan,single,NGOs,Internationally Affiliated Organizations,International Actors,39,2018,single,"","","",211,South Sudan,single,"","","",4103,Food Security and Livelihoods (FSL),single,"","","",,,,,646,South Sudan Humanitarian Response Plan 2018,single,,,,,53223,"Emergency Food and Livelihood support to the  most vulnerable, men, women, boys and girls affected by protracted conflict, economic, seasonal and climatic shocks, in the Former states of Central Equtoria, Western Equitoria, Warrap, Northern Bahr el Ghazal and Upper Nile in South Sudan",single,,,,SSD-18/F/122018/15794,,"","","","","","",,Primary,World Vision South Sudan,FTS Web,2018-10-08T00:00:00.000Z,,5240466.30375936,5.24046630375936,1.04238491068654,South Sudan,SSD,Multilateral Organizations,FALSE,Italy,ITA,2018
184063,1614982,2018,"",financial,2018-11-21T10:34:55.847Z,2018-11-16T00:00:00Z,2018-11-16T00:00:00Z,Support for the reconstruction of agricultural production in Ombel-la-M`poko Prefecture,"",0.88,2018-11-16T00:00:00Z,Standard,"",TRUE,1421184,EUR,Traditional aid,183801,commitment,2018-11-21T10:35:16.180Z,1,incoming,single,2018.1824.4,83,Germany,single,"","","",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,26480,Coordination and support services,single,"","","",4389,Deutsche Welthungerhilfe e.V. (German Agro Action),single,NGOs,International NGOs,International Actors,39,2018,single,"","","",43,Central African Republic,single,"","","",4184,Coordination,single,"","","","","","","",651,République Centrafricaine Plan de Réponse Humanitaire 2018,single,,,,,,"","",,,,"",,"","","","","","",,Primary,"Germany, Government of",From EDRIS,2018-11-16T00:00:00.000Z,,1630988.9819326,1.6309889819326,0.990185720375847,Central African Republic,CAF,Governments,FALSE,Germany,DEU,2018
184064,1948028,,"",financial,2018-11-21T10:35:19.605Z,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,Warrap ISCP Food assistance Project.,"",,2018-10-08T00:00:00Z,Pass through,"",FALSE,,"",Traditional aid,,paid,2018-11-21T10:35:19.605Z,1,internal,single,"",211,South Sudan,single,"","","",3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",646,South Sudan Humanitarian Response Plan 2018,single,,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,6,Food Security,single,"","","",8619,World Vision South Sudan,single,NGOs,Internationally Affiliated Organizations,International Actors,39,2018,single,"","","",211,South Sudan,single,"","","",4103,Food Security and Livelihoods (FSL),single,"","","",,,,,646,South Sudan Humanitarian Response Plan 2018,single,,,,,53223,"Emergency Food and Livelihood support to the  most vulnerable, men, women, boys and girls affected by protracted conflict, economic, seasonal and climatic shocks, in the Former states of Central Equtoria, Western Equitoria, Warrap, Northern Bahr el Ghazal and Upper Nile in South Sudan",single,,,,SSD-18/F/122018/15794,,"","","","","","",,Primary,World Vision South Sudan,FTS Web,2018-10-08T00:00:00.000Z,,1868818.30313237,1.86881830313237,1.04238491068654,South Sudan,SSD,Multilateral Organizations,FALSE,Italy,ITA,2018
